tracking_timestamp_us,left_tracking_confidence,tx_left_landmark_0_device,ty_left_landmark_0_device,tz_left_landmark_0_device,tx_left_landmark_1_device,ty_left_landmark_1_device,tz_left_landmark_1_device,tx_left_landmark_2_device,ty_left_landmark_2_device,tz_left_landmark_2_device,tx_left_landmark_3_device,ty_left_landmark_3_device,tz_left_landmark_3_device,tx_left_landmark_4_device,ty_left_landmark_4_device,tz_left_landmark_4_device,tx_left_landmark_5_device,ty_left_landmark_5_device,tz_left_landmark_5_device,tx_left_landmark_6_device,ty_left_landmark_6_device,tz_left_landmark_6_device,tx_left_landmark_7_device,ty_left_landmark_7_device,tz_left_landmark_7_device,tx_left_landmark_8_device,ty_left_landmark_8_device,tz_left_landmark_8_device,tx_left_landmark_9_device,ty_left_landmark_9_device,tz_left_landmark_9_device,tx_left_landmark_10_device,ty_left_landmark_10_device,tz_left_landmark_10_device,tx_left_landmark_11_device,ty_left_landmark_11_device,tz_left_landmark_11_device,tx_left_landmark_12_device,ty_left_landmark_12_device,tz_left_landmark_12_device,tx_left_landmark_13_device,ty_left_landmark_13_device,tz_left_landmark_13_device,tx_left_landmark_14_device,ty_left_landmark_14_device,tz_left_landmark_14_device,tx_left_landmark_15_device,ty_left_landmark_15_device,tz_left_landmark_15_device,tx_left_landmark_16_device,ty_left_landmark_16_device,tz_left_landmark_16_device,tx_left_landmark_17_device,ty_left_landmark_17_device,tz_left_landmark_17_device,tx_left_landmark_18_device,ty_left_landmark_18_device,tz_left_landmark_18_device,tx_left_landmark_19_device,ty_left_landmark_19_device,tz_left_landmark_19_device,tx_left_landmark_20_device,ty_left_landmark_20_device,tz_left_landmark_20_device,right_tracking_confidence,tx_right_landmark_0_device,ty_right_landmark_0_device,tz_right_landmark_0_device,tx_right_landmark_1_device,ty_right_landmark_1_device,tz_right_landmark_1_device,tx_right_landmark_2_device,ty_right_landmark_2_device,tz_right_landmark_2_device,tx_right_landmark_3_device,ty_right_landmark_3_device,tz_right_landmark_3_device,tx_right_landmark_4_device,ty_right_landmark_4_device,tz_right_landmark_4_device,tx_right_landmark_5_device,ty_right_landmark_5_device,tz_right_landmark_5_device,tx_right_landmark_6_device,ty_right_landmark_6_device,tz_right_landmark_6_device,tx_right_landmark_7_device,ty_right_landmark_7_device,tz_right_landmark_7_device,tx_right_landmark_8_device,ty_right_landmark_8_device,tz_right_landmark_8_device,tx_right_landmark_9_device,ty_right_landmark_9_device,tz_right_landmark_9_device,tx_right_landmark_10_device,ty_right_landmark_10_device,tz_right_landmark_10_device,tx_right_landmark_11_device,ty_right_landmark_11_device,tz_right_landmark_11_device,tx_right_landmark_12_device,ty_right_landmark_12_device,tz_right_landmark_12_device,tx_right_landmark_13_device,ty_right_landmark_13_device,tz_right_landmark_13_device,tx_right_landmark_14_device,ty_right_landmark_14_device,tz_right_landmark_14_device,tx_right_landmark_15_device,ty_right_landmark_15_device,tz_right_landmark_15_device,tx_right_landmark_16_device,ty_right_landmark_16_device,tz_right_landmark_16_device,tx_right_landmark_17_device,ty_right_landmark_17_device,tz_right_landmark_17_device,tx_right_landmark_18_device,ty_right_landmark_18_device,tz_right_landmark_18_device,tx_right_landmark_19_device,ty_right_landmark_19_device,tz_right_landmark_19_device,tx_right_landmark_20_device,ty_right_landmark_20_device,tz_right_landmark_20_device
1771407758,0.999821,0.0945167,-0.0887436,0.353668,0.10306,-0.112107,0.43167,0.112604,-0.121506,0.449872,0.131776,-0.123031,0.448677,0.162335,-0.121038,0.435659,0.216414,-0.0422833,0.311489,0.140697,-0.0681232,0.324642,0.11479,-0.0798188,0.342918,0.13981,-0.0742117,0.365673,0.12253,-0.0900729,0.395477,0.111616,-0.10207,0.413577,0.15792,-0.078353,0.378086,0.136874,-0.0991274,0.409202,0.123588,-0.112434,0.429337,0.176934,-0.0865552,0.380014,0.157649,-0.10257,0.409886,0.144478,-0.114083,0.429888,0.196623,-0.0954581,0.376794,0.182635,-0.104407,0.40264,0.173494,-0.113623,0.418263,0.162208,-0.0876915,0.357588,0.999862,0.16885,-0.105415,0.329936,0.116265,-0.160175,0.358382,0.131631,-0.151878,0.379415,0.155861,-0.147125,0.383025,0.177552,-0.158499,0.38073,0.247706,-0.190993,0.255381,0.19697,-0.138253,0.290756,0.179468,-0.119617,0.312854,0.157922,-0.176866,0.294911,0.130465,-0.182232,0.32052,0.120065,-0.17309,0.340493,0.16777,-0.192079,0.307981,0.14128,-0.186508,0.341297,0.134796,-0.1695,0.361977,0.184016,-0.198136,0.319465,0.164945,-0.185291,0.350961,0.158972,-0.167082,0.369371,0.203472,-0.200482,0.329119,0.18905,-0.188584,0.353495,0.184126,-0.174832,0.367609,0.182697,-0.174795,0.306191
1771607725,0.999815,0.0919464,-0.100863,0.347932,0.0999916,-0.125026,0.426048,0.109481,-0.135135,0.443839,0.128716,-0.136523,0.442741,0.159473,-0.13379,0.430185,0.213745,-0.0523003,0.307915,0.138212,-0.0792171,0.319803,0.112236,-0.0915249,0.337572,0.137062,-0.0862181,0.360762,0.119619,-0.10257,0.390204,0.108633,-0.114805,0.4081,0.155104,-0.0903181,0.373288,0.133943,-0.111881,0.403784,0.120585,-0.125648,0.423558,0.174212,-0.0982857,0.375271,0.154788,-0.115043,0.40464,0.141526,-0.127079,0.424272,0.194055,-0.106856,0.372102,0.179908,-0.116389,0.39765,0.170719,-0.125964,0.413027,0.159729,-0.0992497,0.352683,0.999847,0.163216,-0.114362,0.323189,0.111865,-0.170361,0.351307,0.126395,-0.162179,0.372681,0.150338,-0.15696,0.376924,0.172851,-0.167521,0.375008,0.245731,-0.198603,0.250919,0.193095,-0.146897,0.285068,0.174619,-0.128523,0.306587,0.154906,-0.186329,0.288649,0.127086,-0.192238,0.313741,0.116188,-0.183247,0.333516,0.164794,-0.201357,0.301902,0.137519,-0.196506,0.334693,0.130269,-0.179694,0.355278,0.180925,-0.207101,0.313705,0.160995,-0.194718,0.344852,0.154225,-0.176745,0.363218,0.200227,-0.209067,0.323746,0.185307,-0.197343,0.347905,0.179926,-0.1837,0.361958,0.179401,-0.183771,0.300428
1771807693,0.999803,0.0885661,-0.132632,0.332354,0.0948591,-0.159579,0.409692,0.104073,-0.170878,0.426775,0.123491,-0.171508,0.426282,0.154228,-0.167485,0.414396,0.209476,-0.0775694,0.298718,0.13457,-0.107535,0.306762,0.108638,-0.121831,0.323044,0.132487,-0.116847,0.34723,0.114756,-0.135127,0.375336,0.103661,-0.148401,0.392405,0.150296,-0.121117,0.360029,0.128942,-0.144835,0.388738,0.115451,-0.160013,0.407355,0.169589,-0.128598,0.362117,0.149878,-0.147482,0.389966,0.136469,-0.160871,0.408595,0.189779,-0.136357,0.359051,0.175103,-0.147777,0.383503,0.165724,-0.158471,0.398003,0.155773,-0.128701,0.339096,0.999836,0.155019,-0.135771,0.306277,0.105349,-0.195711,0.333852,0.118993,-0.187141,0.356065,0.143064,-0.180231,0.361038,0.166353,-0.189537,0.35986,0.244044,-0.21709,0.238206,0.187988,-0.167574,0.270135,0.167788,-0.149724,0.290514,0.151528,-0.208706,0.27276,0.123022,-0.21625,0.296614,0.110937,-0.208105,0.316063,0.16151,-0.223488,0.286216,0.13288,-0.220415,0.318053,0.1242,-0.204235,0.338592,0.177421,-0.228739,0.298538,0.156053,-0.217369,0.329113,0.148058,-0.199792,0.347368,0.196415,-0.230075,0.309247,0.180526,-0.218815,0.333006,0.174324,-0.205406,0.346945,0.17546,-0.205329,0.285448
1772007661,0.999813,0.0866245,-0.149812,0.324704,0.0929973,-0.179493,0.401347,0.10208,-0.191368,0.417975,0.121632,-0.191735,0.417673,0.152241,-0.187052,0.405937,0.207165,-0.092349,0.294013,0.132529,-0.123317,0.300372,0.106636,-0.138465,0.31593,0.130309,-0.134348,0.340409,0.112704,-0.153837,0.367772,0.101714,-0.167752,0.384393,0.148076,-0.138894,0.353171,0.126846,-0.163765,0.380983,0.113434,-0.179709,0.399007,0.167442,-0.146223,0.355119,0.147826,-0.166364,0.382141,0.134521,-0.180461,0.400319,0.187745,-0.153623,0.351913,0.17304,-0.166097,0.375827,0.163705,-0.177384,0.389899,0.153786,-0.145618,0.332007,0.99982,0.158498,-0.157739,0.303749,0.107984,-0.219215,0.327279,0.12208,-0.211798,0.350061,0.147189,-0.204067,0.354822,0.170488,-0.212919,0.352659,0.246001,-0.234905,0.229254,0.190704,-0.187324,0.265121,0.170931,-0.170706,0.286912,0.153882,-0.228319,0.265231,0.12554,-0.237347,0.288762,0.113521,-0.23047,0.308734,0.163978,-0.243844,0.277732,0.135681,-0.242688,0.309992,0.127151,-0.227806,0.331549,0.18001,-0.249799,0.289567,0.159215,-0.239831,0.321014,0.151719,-0.223043,0.3402,0.199115,-0.251759,0.299977,0.183764,-0.241347,0.324465,0.178016,-0.228371,0.338996,0.177951,-0.225686,0.277835
1772207632,0.999825,0.0845938,-0.146423,0.332496,0.0921797,-0.176196,0.408698,0.101623,-0.187954,0.425418,0.120551,-0.188741,0.424191,0.151142,-0.184986,0.411656,0.205333,-0.0915774,0.298286,0.130252,-0.120874,0.306731,0.104549,-0.135483,0.323097,0.128862,-0.131831,0.346819,0.111559,-0.150898,0.374667,0.100707,-0.16463,0.391529,0.146856,-0.136684,0.359143,0.125905,-0.16101,0.387639,0.112673,-0.176645,0.406064,0.166114,-0.144395,0.360628,0.146609,-0.163983,0.388133,0.133345,-0.177783,0.406566,0.186176,-0.152216,0.356938,0.171761,-0.164354,0.381199,0.162484,-0.175491,0.395428,0.151885,-0.143606,0.33787,0.999733,0.158608,-0.158962,0.304268,0.107405,-0.219176,0.326179,0.121343,-0.212402,0.349077,0.146634,-0.204513,0.353719,0.170074,-0.212936,0.351132,0.244914,-0.235425,0.227834,0.190246,-0.187884,0.264683,0.170777,-0.171583,0.286981,0.152883,-0.228321,0.263937,0.124545,-0.237333,0.287478,0.112727,-0.230397,0.307551,0.162856,-0.244022,0.276316,0.134662,-0.242987,0.308669,0.12631,-0.228222,0.330377,0.178846,-0.2502,0.288093,0.158241,-0.240195,0.319652,0.151002,-0.223397,0.338928,0.197943,-0.252399,0.298472,0.182843,-0.24162,0.322958,0.177354,-0.228494,0.337454,0.17698,-0.225981,0.276537
1772407600,0.999825,0.0866825,-0.148047,0.342118,0.0965259,-0.17639,0.418108,0.10667,-0.187917,0.434869,0.125113,-0.189006,0.432662,0.155212,-0.186168,0.418744,0.206518,-0.0956002,0.301807,0.131511,-0.123739,0.313822,0.106364,-0.137619,0.331624,0.131411,-0.133895,0.353921,0.114927,-0.152129,0.382805,0.104542,-0.165339,0.400363,0.149791,-0.138763,0.365656,0.129717,-0.162163,0.395526,0.117051,-0.177223,0.414806,0.16899,-0.146707,0.366568,0.150222,-0.165373,0.395204,0.137422,-0.178607,0.414366,0.188796,-0.154868,0.362281,0.175051,-0.166383,0.387226,0.166116,-0.17713,0.401964,0.15392,-0.146155,0.344347,0.999834,0.159681,-0.15387,0.306101,0.107588,-0.213773,0.330055,0.121195,-0.207604,0.352666,0.14675,-0.200162,0.357295,0.170217,-0.208933,0.354862,0.244326,-0.233553,0.230975,0.190651,-0.184644,0.267388,0.171597,-0.167383,0.289319,0.152671,-0.22482,0.267669,0.124367,-0.23282,0.291614,0.112723,-0.225365,0.311602,0.162575,-0.240409,0.280244,0.13442,-0.238678,0.312602,0.126109,-0.223644,0.33414,0.178592,-0.246552,0.292002,0.158118,-0.236195,0.323533,0.150972,-0.219224,0.342692,0.197747,-0.248775,0.302268,0.182817,-0.237745,0.326747,0.1774,-0.224572,0.341227,0.176892,-0.22252,0.280049
1772607567,0.999816,0.0883299,-0.157236,0.340487,0.0988823,-0.185674,0.416662,0.109257,-0.197545,0.433052,0.127699,-0.198383,0.430713,0.157776,-0.194844,0.416826,0.20722,-0.102176,0.30073,0.13272,-0.131776,0.312515,0.107829,-0.146333,0.330137,0.132899,-0.142306,0.352589,0.116794,-0.160937,0.381434,0.106673,-0.174377,0.398971,0.151386,-0.146988,0.36423,0.131783,-0.170986,0.393937,0.119418,-0.186442,0.4131,0.17072,-0.154614,0.365012,0.152331,-0.173902,0.393482,0.1398,-0.187553,0.412529,0.190651,-0.162391,0.360594,0.177164,-0.174424,0.385434,0.16846,-0.185471,0.400089,0.155587,-0.154084,0.342835,0.999852,0.158189,-0.159852,0.303179,0.107555,-0.220326,0.328301,0.120769,-0.21454,0.350896,0.146393,-0.206667,0.355549,0.170414,-0.214865,0.35305,0.243931,-0.239393,0.228984,0.189691,-0.190795,0.265032,0.170355,-0.173505,0.286693,0.152296,-0.231414,0.2659,0.124122,-0.239644,0.28992,0.112572,-0.232092,0.309926,0.162379,-0.246875,0.278491,0.134215,-0.245551,0.31086,0.125794,-0.230574,0.332395,0.178484,-0.252835,0.290223,0.158013,-0.242645,0.321811,0.150767,-0.225706,0.340961,0.197686,-0.25485,0.300444,0.182928,-0.243792,0.325013,0.177569,-0.23055,0.339452,0.176524,-0.228847,0.278217
1772807535,0.999791,0.090847,-0.176511,0.327904,0.101393,-0.206862,0.403142,0.111913,-0.219188,0.41903,0.130465,-0.219395,0.416876,0.160429,-0.214419,0.403357,0.208145,-0.116168,0.291247,0.134538,-0.14857,0.301221,0.109996,-0.164547,0.318084,0.134611,-0.160417,0.340826,0.11884,-0.180489,0.368878,0.108984,-0.194761,0.385902,0.153128,-0.164986,0.352465,0.133984,-0.190582,0.381119,0.121913,-0.207083,0.399585,0.172674,-0.17206,0.353151,0.154647,-0.192884,0.380757,0.14238,-0.20757,0.399196,0.192867,-0.179069,0.34864,0.179512,-0.192346,0.372912,0.170993,-0.204154,0.387074,0.157724,-0.171146,0.330862,0.999835,0.153361,-0.170148,0.28526,0.103816,-0.234544,0.308839,0.115817,-0.229274,0.332191,0.141499,-0.219877,0.337806,0.166421,-0.226535,0.33556,0.243685,-0.246633,0.213187,0.186983,-0.200166,0.248199,0.166478,-0.183516,0.269278,0.150853,-0.242114,0.247616,0.122306,-0.252084,0.270509,0.109816,-0.245621,0.290331,0.161041,-0.257519,0.26019,0.131854,-0.258365,0.291656,0.122161,-0.244412,0.313343,0.176984,-0.263234,0.27226,0.155339,-0.254525,0.303506,0.146983,-0.238336,0.322852,0.195945,-0.264885,0.282985,0.180333,-0.254693,0.3074,0.174291,-0.241831,0.321913,0.17462,-0.239059,0.260689
1773007503,0.999727,0.0859002,-0.206274,0.304496,0.0953559,-0.24074,0.378566,0.106365,-0.254495,0.393644,0.125353,-0.254131,0.392075,0.155265,-0.247801,0.379145,0.202429,-0.140466,0.275454,0.129532,-0.175413,0.281139,0.104966,-0.193153,0.296098,0.129055,-0.190231,0.319762,0.113047,-0.212324,0.346108,0.103089,-0.227628,0.362148,0.147425,-0.195177,0.33148,0.128407,-0.222987,0.358083,0.116419,-0.2409,0.37524,0.16714,-0.201769,0.332118,0.149284,-0.22484,0.357995,0.137172,-0.240954,0.375309,0.187618,-0.207888,0.327596,0.174198,-0.22323,0.35058,0.165783,-0.236204,0.36375,0.152666,-0.199602,0.309604,0.999794,0.151566,-0.197229,0.271979,0.105509,-0.267675,0.292728,0.118386,-0.26265,0.315958,0.1439,-0.251992,0.32132,0.169328,-0.256087,0.317172,0.241825,-0.264112,0.190989,0.184626,-0.223156,0.231484,0.164484,-0.208949,0.254602,0.150466,-0.267071,0.229306,0.123616,-0.280581,0.252437,0.111491,-0.276729,0.273145,0.161974,-0.282728,0.240334,0.134264,-0.287677,0.272744,0.124729,-0.275987,0.295796,0.178701,-0.288383,0.251325,0.158054,-0.283218,0.284001,0.149699,-0.268988,0.30483,0.198169,-0.289732,0.261144,0.183208,-0.281848,0.286791,0.177254,-0.270165,0.302303,0.174578,-0.263621,0.241621
1773207470,0.999252,0.0912488,-0.232528,0.287837,0.100818,-0.272242,0.359602,0.112695,-0.287342,0.373658,0.131439,-0.28675,0.371727,0.161724,-0.277631,0.360832,0.206035,-0.16104,0.266387,0.134324,-0.198684,0.26785,0.110166,-0.218365,0.280928,0.133752,-0.216868,0.304882,0.118074,-0.241394,0.329196,0.108365,-0.257931,0.344126,0.152093,-0.222182,0.316484,0.133876,-0.252658,0.34061,0.122401,-0.272117,0.356378,0.172015,-0.228137,0.316933,0.154715,-0.253835,0.340618,0.143001,-0.271705,0.356417,0.192766,-0.233152,0.312297,0.179837,-0.250506,0.334101,0.171873,-0.264616,0.34635,0.157826,-0.224552,0.294414,0.999719,0.152945,-0.227335,0.261456,0.109691,-0.301392,0.276513,0.122294,-0.299294,0.299388,0.148043,-0.287897,0.305027,0.173922,-0.289251,0.299035,0.241106,-0.282235,0.169948,0.18465,-0.247756,0.216928,0.165336,-0.23681,0.242405,0.151695,-0.292452,0.211476,0.126509,-0.309187,0.234371,0.115194,-0.308019,0.255848,0.16421,-0.308663,0.220409,0.138011,-0.318132,0.253069,0.128691,-0.309707,0.277587,0.181592,-0.314724,0.230088,0.162145,-0.313921,0.263879,0.153992,-0.302547,0.28647,0.201512,-0.316282,0.23892,0.187376,-0.311408,0.265756,0.181688,-0.301509,0.282555,0.176195,-0.2893,0.22309
1773407438,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999683,0.151075,-0.247156,0.250982,0.104927,-0.322167,0.256014,0.116625,-0.322811,0.279697,0.142232,-0.312923,0.287344,0.168878,-0.313741,0.281794,0.239563,-0.292458,0.154837,0.18284,-0.262202,0.204403,0.163444,-0.254212,0.230897,0.149347,-0.305279,0.193824,0.123425,-0.324371,0.213876,0.111319,-0.325937,0.234892,0.161466,-0.322515,0.201259,0.134299,-0.335298,0.231939,0.124013,-0.330116,0.256966,0.178594,-0.329811,0.21053,0.158099,-0.332959,0.243556,0.149032,-0.324788,0.267161,0.198342,-0.332585,0.219448,0.183397,-0.331213,0.246253,0.177163,-0.323693,0.264061,0.173685,-0.30372,0.206094
1773607407,0.996321,0.0762467,-0.270024,0.261224,0.0851834,-0.334303,0.322552,0.0977197,-0.35104,0.337884,0.118768,-0.352872,0.336267,0.15664,-0.347616,0.32788,0.203435,-0.217407,0.252856,0.127768,-0.245859,0.248776,0.0988482,-0.260964,0.257577,0.126524,-0.272413,0.282565,0.107189,-0.298921,0.30159,0.0950305,-0.317385,0.311685,0.144352,-0.281272,0.292709,0.122869,-0.312854,0.312299,0.109232,-0.333734,0.324005,0.16365,-0.288963,0.29173,0.144717,-0.316384,0.311988,0.131617,-0.335911,0.324365,0.183839,-0.294925,0.285887,0.173024,-0.31547,0.306004,0.16598,-0.331693,0.31599,0.149757,-0.28034,0.270473,0.999514,0.15583,-0.272834,0.251413,0.108161,-0.339685,0.246935,0.119253,-0.340918,0.270765,0.144462,-0.331205,0.279414,0.171296,-0.331231,0.274162,0.243874,-0.302233,0.149881,0.186436,-0.277961,0.202005,0.167545,-0.275276,0.229896,0.153256,-0.318499,0.186585,0.127387,-0.339192,0.205053,0.114992,-0.342117,0.225753,0.165533,-0.335914,0.193309,0.137994,-0.350628,0.222767,0.127176,-0.346901,0.247829,0.182625,-0.343424,0.202474,0.161578,-0.348484,0.234911,0.151917,-0.341741,0.25873,0.202268,-0.34636,0.211572,0.186749,-0.34668,0.238082,0.180062,-0.340162,0.256119,0.177365,-0.317215,0.199338
1773807367,0.998743,0.0725746,-0.282731,0.237696,0.0793459,-0.344306,0.294073,0.0927508,-0.362356,0.306205,0.114494,-0.362355,0.306516,0.151377,-0.355191,0.298199,0.194075,-0.218616,0.23256,0.120057,-0.250718,0.226554,0.0930357,-0.269446,0.234369,0.120201,-0.27931,0.258678,0.101029,-0.307635,0.275069,0.0890562,-0.326704,0.284217,0.138448,-0.287715,0.268457,0.117422,-0.321596,0.284353,0.104132,-0.343645,0.294164,0.158146,-0.294268,0.267203,0.139554,-0.323938,0.28437,0.126938,-0.344442,0.295621,0.178659,-0.298781,0.261193,0.167465,-0.321366,0.278753,0.16067,-0.338256,0.28776,0.14395,-0.285239,0.246377,0.999241,0.159308,-0.286798,0.24812,0.112363,-0.35593,0.238722,0.123596,-0.358247,0.263038,0.14843,-0.34846,0.272485,0.175378,-0.347269,0.26731,0.24792,-0.307843,0.145195,0.189769,-0.287965,0.198377,0.170908,-0.287442,0.226412,0.157745,-0.328594,0.180711,0.132366,-0.351293,0.197417,0.119751,-0.356252,0.21759,0.170474,-0.346041,0.186435,0.143297,-0.363486,0.214716,0.132081,-0.362031,0.239837,0.187754,-0.353619,0.195183,0.166671,-0.36158,0.227008,0.156527,-0.357028,0.251144,0.207464,-0.356561,0.204134,0.191705,-0.359382,0.230353,0.184615,-0.354512,0.248753,0.181792,-0.327419,0.193587
1774007330,0.999287,0.0692242,-0.295012,0.215675,0.0813526,-0.359702,0.27375,0.0962124,-0.376989,0.286865,0.117324,-0.375479,0.287331,0.153569,-0.366742,0.278456,0.190053,-0.229685,0.210683,0.117331,-0.264011,0.20457,0.0902944,-0.28269,0.212448,0.11912,-0.294031,0.236208,0.101305,-0.323005,0.25299,0.0902333,-0.342183,0.263004,0.137616,-0.301326,0.2464,0.118539,-0.336003,0.263023,0.106509,-0.358287,0.273871,0.15766,-0.30681,0.245565,0.140465,-0.336861,0.263508,0.128877,-0.357447,0.275677,0.178493,-0.310263,0.239967,0.168261,-0.332723,0.258259,0.162168,-0.349673,0.267647,0.143352,-0.298815,0.224383,0.998915,0.153596,-0.309172,0.229692,0.109998,-0.370722,0.214625,0.118176,-0.37734,0.237413,0.141895,-0.369645,0.248577,0.168522,-0.369514,0.24502,0.248628,-0.319756,0.131228,0.186957,-0.304326,0.182088,0.166389,-0.307056,0.208762,0.156483,-0.342713,0.159614,0.130158,-0.366242,0.173464,0.117256,-0.371217,0.193451,0.168808,-0.360676,0.164576,0.139907,-0.379987,0.189766,0.12757,-0.379938,0.214399,0.185528,-0.369093,0.173638,0.162501,-0.379579,0.203311,0.151063,-0.376734,0.227127,0.204676,-0.372927,0.183431,0.18726,-0.378063,0.20821,0.178969,-0.374967,0.226492,0.179758,-0.342806,0.173892
1774207305,0.999143,0.0709533,-0.304674,0.208923,0.083899,-0.369246,0.264517,0.0993874,-0.386834,0.276981,0.119902,-0.385151,0.276562,0.155886,-0.375923,0.267321,0.190288,-0.237336,0.201585,0.117667,-0.27195,0.196756,0.0913651,-0.291424,0.205181,0.12025,-0.302547,0.227387,0.103067,-0.331946,0.244089,0.0923862,-0.351404,0.253987,0.139007,-0.309954,0.237007,0.120705,-0.345168,0.253369,0.109178,-0.367742,0.264164,0.159052,-0.315318,0.235606,0.142354,-0.34591,0.253098,0.131133,-0.366783,0.265122,0.179768,-0.318551,0.229468,0.169979,-0.341483,0.247413,0.164162,-0.358633,0.25661,0.144224,-0.306963,0.214919,0.999366,0.155714,-0.336744,0.195108,0.109913,-0.393466,0.181166,0.117521,-0.400297,0.203185,0.140456,-0.395051,0.213434,0.166467,-0.398007,0.20979,0.249604,-0.351365,0.096599,0.188533,-0.332754,0.147055,0.168247,-0.334881,0.173997,0.156389,-0.370138,0.124565,0.129049,-0.391847,0.139387,0.116371,-0.395395,0.159816,0.16788,-0.388617,0.129634,0.138125,-0.405851,0.155331,0.126139,-0.404461,0.180098,0.184165,-0.397743,0.138802,0.160454,-0.406829,0.168398,0.149053,-0.403209,0.192127,0.203074,-0.402396,0.148704,0.185136,-0.407342,0.173147,0.176787,-0.404002,0.19136,0.179598,-0.371226,0.138912
1774407276,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999488,0.160355,-0.350873,0.173856,0.112385,-0.402498,0.159886,0.120965,-0.408372,0.182245,0.143329,-0.405882,0.191379,0.168601,-0.410352,0.187,0.251123,-0.36589,0.0727038,0.19202,-0.346351,0.12509,0.172334,-0.348596,0.152465,0.15784,-0.381529,0.10232,0.129913,-0.402283,0.117414,0.117831,-0.405048,0.138319,0.168731,-0.400481,0.106949,0.138972,-0.416063,0.133675,0.128138,-0.413633,0.158889,0.184841,-0.410314,0.115685,0.161491,-0.418561,0.14581,0.150952,-0.41441,0.169848,0.203755,-0.415783,0.125153,0.18612,-0.420181,0.149919,0.178294,-0.416621,0.168321,0.181293,-0.383657,0.116153
1774607246,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999732,0.16248,-0.350081,0.175227,0.114031,-0.403225,0.162274,0.123809,-0.409277,0.184818,0.146235,-0.407355,0.193244,0.172015,-0.410991,0.188182,0.249876,-0.364973,0.0711027,0.192436,-0.345712,0.125388,0.173676,-0.347793,0.153418,0.157782,-0.381468,0.103814,0.130349,-0.402549,0.119355,0.118832,-0.405609,0.140536,0.168954,-0.400376,0.107926,0.140298,-0.416322,0.135626,0.130234,-0.414287,0.161191,0.185422,-0.410157,0.116029,0.163285,-0.418852,0.146933,0.153384,-0.415323,0.171339,0.204688,-0.41556,0.124796,0.188208,-0.420102,0.150321,0.181066,-0.416866,0.169058,0.181709,-0.383533,0.116816
1774807213,0.938172,0.0716694,-0.336035,0.187618,0.0730098,-0.403355,0.215502,0.0776023,-0.419643,0.220401,0.0950861,-0.420327,0.225983,0.125171,-0.411327,0.228624,0.193842,-0.274061,0.199608,0.118825,-0.301982,0.184546,0.0924804,-0.322881,0.187889,0.113342,-0.329383,0.216419,0.0937038,-0.36171,0.21921,0.0824056,-0.383059,0.216523,0.13015,-0.340316,0.226277,0.105858,-0.375679,0.224825,0.0911247,-0.398632,0.220944,0.149206,-0.348603,0.225401,0.125944,-0.379831,0.227495,0.110355,-0.401324,0.226415,0.169531,-0.354536,0.220022,0.150986,-0.377976,0.227119,0.139458,-0.394697,0.227418,0.13746,-0.335855,0.20512,0.999812,0.160506,-0.34777,0.177297,0.112711,-0.402532,0.165037,0.122322,-0.408393,0.187753,0.144457,-0.406682,0.196289,0.170434,-0.410503,0.191503,0.249298,-0.365318,0.0745346,0.191297,-0.345028,0.127849,0.172086,-0.346214,0.155625,0.156928,-0.381412,0.106662,0.129364,-0.402282,0.122255,0.117659,-0.405156,0.14336,0.168048,-0.400289,0.111046,0.139206,-0.415883,0.138754,0.128958,-0.413586,0.164223,0.184441,-0.410007,0.119375,0.162079,-0.418324,0.150221,0.151902,-0.414691,0.174498,0.203631,-0.415342,0.128349,0.186996,-0.41966,0.153813,0.179684,-0.416378,0.172476,0.18075,-0.383373,0.119869
