tracking_timestamp_us,utc_timestamp_ns,session_uid,tx_odometry_device,ty_odometry_device,tz_odometry_device,qx_odometry_device,qy_odometry_device,qz_odometry_device,qw_odometry_device,device_linear_velocity_x_odometry,device_linear_velocity_y_odometry,device_linear_velocity_z_odometry,angular_velocity_x_device,angular_velocity_y_device,angular_velocity_z_device,gravity_x_odometry,gravity_y_odometry,gravity_z_odometry,quality_score
149302610,1686767222102923694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.086990,-0.105650,-0.020888,0.481947,0.517666,-0.460009,0.536787,-0.376031,-0.323494,-0.081152,-0.175815,0.049955,-0.118708,0.000000,0.000000,-9.810000,1.0
149303128,1686767222103441694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.087173,-0.105840,-0.020921,0.481925,0.517667,-0.460029,0.536789,-0.376494,-0.323930,-0.081214,-0.175845,0.054285,-0.114718,0.000000,0.000000,-9.810000,1.0
149304125,1686767222104438694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.087549,-0.106164,-0.021001,0.481861,0.517749,-0.460001,0.536792,-0.377308,-0.324543,-0.080910,-0.177117,0.052479,-0.111673,0.000000,0.000000,-9.810000,1.0
149305170,1686767222105483694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.087944,-0.106504,-0.021086,0.481792,0.517835,-0.459973,0.536795,-0.378254,-0.325430,-0.081564,-0.175903,0.049439,-0.119129,0.000000,0.000000,-9.810000,1.0
149306124,1686767222106437694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.088305,-0.106814,-0.021165,0.481727,0.517915,-0.459949,0.536796,-0.378627,-0.325543,-0.082417,-0.181287,0.049472,-0.126501,0.000000,0.000000,-9.810000,1.0
149307123,1686767222107436694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.088684,-0.107140,-0.021247,0.481656,0.518001,-0.459925,0.536798,-0.379286,-0.326010,-0.083046,-0.183694,0.048136,-0.132888,0.000000,0.000000,-9.810000,1.0
149308122,1686767222108435694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.089063,-0.107466,-0.021330,0.481583,0.518088,-0.459900,0.536799,-0.380042,-0.326535,-0.083015,-0.185725,0.049977,-0.130128,0.000000,0.000000,-9.810000,1.0
149309122,1686767222109435694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.089444,-0.107793,-0.021413,0.481511,0.518175,-0.459875,0.536802,-0.381098,-0.327449,-0.082597,-0.184037,0.046978,-0.127770,0.000000,0.000000,-9.810000,1.0
149310166,1686767222110479694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.089843,-0.108136,-0.021500,0.481437,0.518266,-0.459848,0.536804,-0.381891,-0.328130,-0.083365,-0.185309,0.055726,-0.126955,0.000000,0.000000,-9.810000,1.0
149311120,1686767222111433694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.090208,-0.108450,-0.021580,0.481371,0.518350,-0.459822,0.536804,-0.382895,-0.329123,-0.083668,-0.182765,0.056576,-0.128088,0.000000,0.000000,-9.810000,1.0
149312119,1686767222112432694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.090591,-0.108779,-0.021663,0.481302,0.518438,-0.459796,0.536804,-0.383748,-0.329818,-0.083816,-0.183124,0.055746,-0.129022,0.000000,0.000000,-9.810000,1.0
149313119,1686767222113432694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.090975,-0.109109,-0.021747,0.481231,0.518525,-0.459770,0.536805,-0.384789,-0.330599,-0.083028,-0.182133,0.048255,-0.126305,0.000000,0.000000,-9.810000,1.0
149314118,1686767222114431694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.091360,-0.109440,-0.021830,0.481161,0.518609,-0.459746,0.536808,-0.385706,-0.331290,-0.082885,-0.182104,0.045490,-0.126262,0.000000,0.000000,-9.810000,1.0
149315163,1686767222115476694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.091764,-0.109786,-0.021916,0.481087,0.518698,-0.459720,0.536811,-0.386517,-0.331823,-0.083065,-0.184288,0.048125,-0.124753,0.000000,0.000000,-9.810000,1.0
149316117,1686767222116430694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.092133,-0.110103,-0.021996,0.481019,0.518781,-0.459694,0.536813,-0.387066,-0.332088,-0.083918,-0.188194,0.053955,-0.127267,0.000000,0.000000,-9.810000,1.0
149317116,1686767222117429694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.092520,-0.110435,-0.022080,0.480946,0.518870,-0.459666,0.536816,-0.387463,-0.331981,-0.084170,-0.195067,0.053136,-0.129624,0.000000,0.000000,-9.810000,1.0
149318115,1686767222118428694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.092908,-0.110767,-0.022164,0.480873,0.518960,-0.459638,0.536819,-0.388691,-0.333101,-0.084584,-0.190793,0.053461,-0.132200,0.000000,0.000000,-9.810000,1.0
149319114,1686767222119427694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.093297,-0.111101,-0.022249,0.480800,0.519048,-0.459613,0.536821,-0.390049,-0.334265,-0.083850,-0.186024,0.046117,-0.129869,0.000000,0.000000,-9.810000,1.0
149320159,1686767222120472694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.093706,-0.111451,-0.022336,0.480724,0.519138,-0.459587,0.536823,-0.391427,-0.335559,-0.083986,-0.180736,0.046790,-0.129196,0.000000,0.000000,-9.810000,1.0
149321113,1686767222121426694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.094079,-0.111772,-0.022416,0.480656,0.519219,-0.459564,0.536826,-0.392067,-0.335741,-0.083398,-0.184569,0.044257,-0.124502,0.000000,0.000000,-9.810000,1.0
149322112,1686767222122425694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.094472,-0.112107,-0.022500,0.480584,0.519304,-0.459539,0.536831,-0.392624,-0.335887,-0.083593,-0.188919,0.044288,-0.125266,0.000000,0.000000,-9.810000,1.0
149323111,1686767222123424694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.094864,-0.112443,-0.022583,0.480510,0.519389,-0.459512,0.536837,-0.393177,-0.335958,-0.083235,-0.193812,0.041610,-0.122774,0.000000,0.000000,-9.810000,1.0
149324111,1686767222124424694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.095258,-0.112779,-0.022666,0.480436,0.519474,-0.459484,0.536845,-0.393967,-0.336406,-0.083301,-0.195277,0.040773,-0.122668,0.000000,0.000000,-9.810000,1.0
149325155,1686767222125468694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.095670,-0.113131,-0.022754,0.480357,0.519564,-0.459456,0.536853,-0.394823,-0.337016,-0.083896,-0.196063,0.042039,-0.126241,0.000000,0.000000,-9.810000,1.0
149326109,1686767222126422694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.096047,-0.113453,-0.022834,0.480285,0.519647,-0.459431,0.536859,-0.395969,-0.338127,-0.084518,-0.191935,0.043164,-0.130084,0.000000,0.000000,-9.810000,1.0
149327108,1686767222127421694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.096444,-0.113792,-0.022919,0.480208,0.519734,-0.459407,0.536863,-0.396823,-0.338799,-0.085322,-0.191802,0.042771,-0.137077,0.000000,0.000000,-9.810000,1.0
149328108,1686767222128421694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.096841,-0.114131,-0.023004,0.480131,0.519823,-0.459384,0.536865,-0.397984,-0.339884,-0.085812,-0.187723,0.041542,-0.141523,0.000000,0.000000,-9.810000,1.0
149329107,1686767222129420694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.097239,-0.114471,-0.023090,0.480053,0.519911,-0.459364,0.536867,-0.398840,-0.340447,-0.085896,-0.188236,0.038863,-0.143171,0.000000,0.000000,-9.810000,1.0
149330152,1686767222130465694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.097657,-0.114827,-0.023180,0.479970,0.520003,-0.459344,0.536870,-0.399782,-0.341080,-0.086058,-0.188627,0.038134,-0.143586,0.000000,0.000000,-9.810000,1.0
149331105,1686767222131418694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.098038,-0.115152,-0.023262,0.479895,0.520087,-0.459324,0.536873,-0.400399,-0.341250,-0.085678,-0.192913,0.037733,-0.138823,0.000000,0.000000,-9.810000,1.0
149332105,1686767222132418694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.098439,-0.115494,-0.023348,0.479816,0.520174,-0.459300,0.536878,-0.401222,-0.341761,-0.085489,-0.194841,0.041564,-0.132099,0.000000,0.000000,-9.810000,1.0
149333104,1686767222133417694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.098841,-0.115836,-0.023433,0.479741,0.520261,-0.459274,0.536885,-0.402240,-0.342526,-0.084787,-0.194448,0.042003,-0.122904,0.000000,0.000000,-9.810000,1.0
149334103,1686767222134416694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.099243,-0.116179,-0.023517,0.479667,0.520345,-0.459246,0.536893,-0.403408,-0.343575,-0.084478,-0.191221,0.039434,-0.120002,0.000000,0.000000,-9.810000,1.0
149335148,1686767222135461694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.099665,-0.116538,-0.023606,0.479590,0.520432,-0.459219,0.536901,-0.404462,-0.344473,-0.084768,-0.189344,0.038308,-0.121841,0.000000,0.000000,-9.810000,1.0
149336102,1686767222136415694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.100052,-0.116867,-0.023687,0.479518,0.520511,-0.459196,0.536907,-0.405356,-0.345172,-0.085269,-0.188175,0.032919,-0.129901,0.000000,0.000000,-9.810000,1.0
149337101,1686767222137414694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.100457,-0.117212,-0.023772,0.479440,0.520595,-0.459174,0.536915,-0.405862,-0.345234,-0.085547,-0.193503,0.032511,-0.131739,0.000000,0.000000,-9.810000,1.0
149338119,1686767222138432694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.100871,-0.117564,-0.023860,0.479359,0.520682,-0.459151,0.536923,-0.406527,-0.345541,-0.085959,-0.196818,0.030269,-0.136337,0.000000,0.000000,-9.810000,1.0
149339099,1686767222139412694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.101270,-0.117903,-0.023945,0.479279,0.520769,-0.459128,0.536930,-0.407004,-0.345678,-0.087149,-0.202028,0.039743,-0.138611,0.000000,0.000000,-9.810000,1.0
149340144,1686767222140457694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.101696,-0.118265,-0.024036,0.479194,0.520864,-0.459102,0.536935,-0.407928,-0.346415,-0.088040,-0.201679,0.043381,-0.142626,0.000000,0.000000,-9.810000,1.0
149341098,1686767222141411694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.102086,-0.118596,-0.024120,0.479117,0.520952,-0.459077,0.536940,-0.408700,-0.346878,-0.087870,-0.203442,0.046497,-0.136849,0.000000,0.000000,-9.810000,1.0
149342097,1686767222142410694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.102495,-0.118943,-0.024207,0.479038,0.521042,-0.459050,0.536946,-0.410019,-0.348062,-0.087086,-0.198761,0.042052,-0.131305,0.000000,0.000000,-9.810000,1.0
149343096,1686767222143409694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.102905,-0.119291,-0.024294,0.478960,0.521130,-0.459023,0.536953,-0.410773,-0.348494,-0.086926,-0.201220,0.040812,-0.129527,0.000000,0.000000,-9.810000,1.0
149344096,1686767222144409694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.103317,-0.119641,-0.024382,0.478882,0.521218,-0.458997,0.536960,-0.411962,-0.349617,-0.087093,-0.197430,0.038279,-0.132062,0.000000,0.000000,-9.810000,1.0
149345140,1686767222145453694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.103747,-0.120006,-0.024473,0.478798,0.521311,-0.458970,0.536967,-0.412420,-0.349695,-0.087841,-0.203406,0.041097,-0.136234,0.000000,0.000000,-9.810000,1.0
149346094,1686767222146407694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.104141,-0.120340,-0.024557,0.478722,0.521398,-0.458945,0.536972,-0.413320,-0.350557,-0.089027,-0.201994,0.047470,-0.141322,0.000000,0.000000,-9.810000,1.0
149347094,1686767222147407694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.104555,-0.120691,-0.024647,0.478641,0.521492,-0.458918,0.536976,-0.413647,-0.350444,-0.089394,-0.209479,0.049618,-0.142165,0.000000,0.000000,-9.810000,1.0
149348093,1686767222148406694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.104969,-0.121041,-0.024735,0.478559,0.521586,-0.458890,0.536982,-0.414883,-0.351544,-0.088577,-0.205564,0.043616,-0.137977,0.000000,0.000000,-9.810000,1.0
149349092,1686767222149405694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.105384,-0.121393,-0.024824,0.478478,0.521677,-0.458863,0.536988,-0.415881,-0.352381,-0.088418,-0.204410,0.043241,-0.135657,0.000000,0.000000,-9.810000,1.0
149350137,1686767222150450694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.105819,-0.121762,-0.024917,0.478395,0.521773,-0.458835,0.536994,-0.416921,-0.353359,-0.088874,-0.202823,0.046099,-0.136719,0.000000,0.000000,-9.810000,1.0
149351090,1686767222151403694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.106217,-0.122099,-0.025002,0.478319,0.521861,-0.458808,0.536998,-0.417459,-0.353690,-0.089745,-0.206567,0.051206,-0.140165,0.000000,0.000000,-9.810000,1.0
149352090,1686767222152403694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.106635,-0.122453,-0.025091,0.478238,0.521956,-0.458779,0.537003,-0.418319,-0.354332,-0.089577,-0.207613,0.050927,-0.137987,0.000000,0.000000,-9.810000,1.0
149353089,1686767222153402694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.107054,-0.122808,-0.025181,0.478158,0.522051,-0.458750,0.537007,-0.419025,-0.354828,-0.089763,-0.209983,0.049335,-0.140489,0.000000,0.000000,-9.810000,1.0
149354088,1686767222154401694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.107473,-0.123163,-0.025271,0.478075,0.522145,-0.458721,0.537014,-0.419634,-0.355146,-0.089358,-0.213937,0.044810,-0.139742,0.000000,0.000000,-9.810000,1.0
149355133,1686767222155446694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.107912,-0.123534,-0.025364,0.477986,0.522244,-0.458692,0.537022,-0.420251,-0.355508,-0.089297,-0.217534,0.038688,-0.144077,0.000000,0.000000,-9.810000,1.0
149356087,1686767222156400694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.108313,-0.123874,-0.025449,0.477903,0.522334,-0.458666,0.537030,-0.421295,-0.356599,-0.089250,-0.214369,0.039038,-0.142911,0.000000,0.000000,-9.810000,1.0
149357086,1686767222157399694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.108735,-0.124231,-0.025539,0.477818,0.522429,-0.458638,0.537038,-0.422121,-0.357442,-0.089894,-0.214234,0.046273,-0.142796,0.000000,0.000000,-9.810000,1.0
149358085,1686767222158398694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.109157,-0.124588,-0.025629,0.477734,0.522526,-0.458607,0.537044,-0.422569,-0.357650,-0.090114,-0.220004,0.053087,-0.139081,0.000000,0.000000,-9.810000,1.0
149359084,1686767222159397694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.109580,-0.124946,-0.025719,0.477650,0.522624,-0.458574,0.537052,-0.422961,-0.357674,-0.089762,-0.226877,0.049556,-0.138676,0.000000,0.000000,-9.810000,1.0
149360129,1686767222160442694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.110023,-0.125320,-0.025813,0.477560,0.522727,-0.458538,0.537062,-0.423731,-0.358309,-0.089987,-0.228712,0.050526,-0.140063,0.000000,0.000000,-9.810000,1.0
149361083,1686767222161396694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.110428,-0.125663,-0.025899,0.477478,0.522821,-0.458507,0.537070,-0.425032,-0.359827,-0.090091,-0.221933,0.049263,-0.142174,0.000000,0.000000,-9.810000,1.0
149362082,1686767222162395694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.110853,-0.126023,-0.025989,0.477394,0.522920,-0.458475,0.537076,-0.426170,-0.361130,-0.090452,-0.217915,0.056060,-0.140143,0.000000,0.000000,-9.810000,1.0
149363082,1686767222163395694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.111280,-0.126385,-0.026079,0.477312,0.523017,-0.458442,0.537082,-0.427098,-0.362006,-0.089856,-0.217280,0.052962,-0.137273,0.000000,0.000000,-9.810000,1.0
149364081,1686767222164394694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.111707,-0.126747,-0.026169,0.477229,0.523115,-0.458408,0.537089,-0.427340,-0.361987,-0.090091,-0.225157,0.056935,-0.136876,0.000000,0.000000,-9.810000,1.0
149365126,1686767222165439694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.112154,-0.127125,-0.026263,0.477141,0.523221,-0.458370,0.537097,-0.427564,-0.361970,-0.090688,-0.233340,0.059838,-0.141168,0.000000,0.000000,-9.810000,1.0
149366079,1686767222166392694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.112562,-0.127470,-0.026350,0.477058,0.523321,-0.458334,0.537104,-0.428014,-0.362270,-0.091429,-0.237831,0.063282,-0.146484,0.000000,0.000000,-9.810000,1.0
149367078,1686767222167391694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.112990,-0.127833,-0.026441,0.476969,0.523427,-0.458297,0.537111,-0.428991,-0.363189,-0.090911,-0.236592,0.057284,-0.147342,0.000000,0.000000,-9.810000,1.0
149368078,1686767222168391694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.113420,-0.128197,-0.026532,0.476880,0.523531,-0.458261,0.537119,-0.429906,-0.364053,-0.090419,-0.236250,0.053004,-0.146970,0.000000,0.000000,-9.810000,1.0
149369077,1686767222169390694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.113850,-0.128561,-0.026622,0.476790,0.523635,-0.458226,0.537129,-0.430482,-0.364448,-0.090053,-0.240381,0.051945,-0.145326,0.000000,0.000000,-9.810000,1.0
149370122,1686767222170435694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.114300,-0.128942,-0.026716,0.476695,0.523744,-0.458187,0.537140,-0.431205,-0.365096,-0.090101,-0.242651,0.054982,-0.144446,0.000000,0.000000,-9.810000,1.0
149371078,1686767222171391694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.114713,-0.129292,-0.026802,0.476610,0.523843,-0.458150,0.537150,-0.432246,-0.366200,-0.089788,-0.240210,0.056180,-0.141306,0.000000,0.000000,-9.810000,1.0
149372075,1686767222172388694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.115145,-0.129658,-0.026892,0.476522,0.523946,-0.458112,0.537160,-0.433282,-0.367262,-0.089471,-0.237864,0.055314,-0.139908,0.000000,0.000000,-9.810000,1.0
149373074,1686767222173387694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.115578,-0.130025,-0.026981,0.476433,0.524050,-0.458074,0.537170,-0.433745,-0.367575,-0.089817,-0.242360,0.056218,-0.144136,0.000000,0.000000,-9.810000,1.0
149374073,1686767222174386694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.116012,-0.130393,-0.027072,0.476341,0.524157,-0.458036,0.537180,-0.433966,-0.367531,-0.090271,-0.250017,0.056656,-0.150069,0.000000,0.000000,-9.810000,1.0
149375118,1686767222175431694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.116466,-0.130777,-0.027166,0.476242,0.524270,-0.457995,0.537191,-0.434531,-0.367898,-0.090197,-0.254089,0.055355,-0.152191,0.000000,0.000000,-9.810000,1.0
149376072,1686767222176385694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.116881,-0.131128,-0.027252,0.476151,0.524375,-0.457958,0.537202,-0.435124,-0.368385,-0.090254,-0.256567,0.056836,-0.153178,0.000000,0.000000,-9.810000,1.0
149377071,1686767222177384694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.117316,-0.131497,-0.027342,0.476055,0.524485,-0.457918,0.537213,-0.435961,-0.369147,-0.089736,-0.257012,0.056260,-0.150359,0.000000,0.000000,-9.810000,1.0
149378070,1686767222178383694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.117753,-0.131867,-0.027432,0.475959,0.524596,-0.457877,0.537225,-0.436709,-0.369915,-0.090204,-0.257718,0.059769,-0.153851,0.000000,0.000000,-9.810000,1.0
149379070,1686767222179383694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.118190,-0.132237,-0.027522,0.475863,0.524708,-0.457837,0.537235,-0.437527,-0.370746,-0.090226,-0.257592,0.059234,-0.156458,0.000000,0.000000,-9.810000,1.0
149380129,1686767222180442694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.118654,-0.132630,-0.027618,0.475760,0.524827,-0.457795,0.537245,-0.438416,-0.371633,-0.090156,-0.257125,0.059631,-0.157612,0.000000,0.000000,-9.810000,1.0
149381068,1686767222181381694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.119066,-0.132980,-0.027702,0.475669,0.524933,-0.457758,0.537254,-0.439070,-0.372193,-0.090108,-0.258606,0.061549,-0.157550,0.000000,0.000000,-9.810000,1.0
149382068,1686767222182381694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.119506,-0.133352,-0.027793,0.475573,0.525047,-0.457717,0.537263,-0.439747,-0.372830,-0.090333,-0.260248,0.066835,-0.157115,0.000000,0.000000,-9.810000,1.0
149383067,1686767222183380694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.119945,-0.133725,-0.027883,0.475477,0.525162,-0.457675,0.537271,-0.440373,-0.373366,-0.090025,-0.262382,0.066628,-0.156088,0.000000,0.000000,-9.810000,1.0
149384066,1686767222184379694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.120386,-0.134099,-0.027973,0.475380,0.525277,-0.457632,0.537281,-0.440867,-0.373708,-0.089519,-0.266128,0.063733,-0.155667,0.000000,0.000000,-9.810000,1.0
149385111,1686767222185424694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.120847,-0.134490,-0.028066,0.475278,0.525396,-0.457586,0.537294,-0.441569,-0.374360,-0.088781,-0.267537,0.059964,-0.153855,0.000000,0.000000,-9.810000,1.0
149386065,1686767222186378694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.121268,-0.134847,-0.028151,0.475183,0.525507,-0.457545,0.537305,-0.441810,-0.374539,-0.089562,-0.272848,0.064806,-0.159499,0.000000,0.000000,-9.810000,1.0
149387064,1686767222187377694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.121710,-0.135221,-0.028240,0.475081,0.525625,-0.457501,0.537316,-0.442377,-0.375105,-0.090030,-0.274424,0.064710,-0.166099,0.000000,0.000000,-9.810000,1.0
149388063,1686767222188376694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.122152,-0.135596,-0.028330,0.474978,0.525746,-0.457458,0.537326,-0.442741,-0.375275,-0.090026,-0.279602,0.063589,-0.168862,0.000000,0.000000,-9.810000,1.0
149389062,1686767222189375694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.122595,-0.135972,-0.028420,0.474872,0.525867,-0.457415,0.537338,-0.443277,-0.375655,-0.089838,-0.282811,0.060766,-0.171157,0.000000,0.000000,-9.810000,1.0
149390107,1686767222190420694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.123059,-0.136365,-0.028514,0.474759,0.525995,-0.457370,0.537350,-0.443824,-0.376087,-0.089986,-0.286147,0.063763,-0.171964,0.000000,0.000000,-9.810000,1.0
149391061,1686767222191374694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.123483,-0.136724,-0.028600,0.474657,0.526113,-0.457328,0.537361,-0.444545,-0.376893,-0.090324,-0.285376,0.065362,-0.175528,0.000000,0.000000,-9.810000,1.0
149392060,1686767222192373694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.123928,-0.137101,-0.028691,0.474549,0.526238,-0.457284,0.537371,-0.445301,-0.377747,-0.090603,-0.284415,0.068622,-0.176717,0.000000,0.000000,-9.810000,1.0
149393059,1686767222193372694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.124373,-0.137479,-0.028782,0.474442,0.526364,-0.457242,0.537379,-0.446146,-0.378701,-0.090913,-0.282258,0.068810,-0.180458,0.000000,0.000000,-9.810000,1.0
149394058,1686767222194371694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.124819,-0.137858,-0.028873,0.474334,0.526491,-0.457199,0.537386,-0.446586,-0.379019,-0.091490,-0.285663,0.072285,-0.184094,0.000000,0.000000,-9.810000,1.0
149395103,1686767222195416694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.125287,-0.138254,-0.028969,0.474219,0.526627,-0.457154,0.537393,-0.446954,-0.379242,-0.092319,-0.290095,0.075514,-0.190449,0.000000,0.000000,-9.810000,1.0
149396057,1686767222196370694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.125714,-0.138617,-0.029057,0.474113,0.526753,-0.457112,0.537398,-0.447410,-0.379529,-0.092214,-0.293352,0.075484,-0.190075,0.000000,0.000000,-9.810000,1.0
149397056,1686767222197369694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.126161,-0.138996,-0.029149,0.474001,0.526885,-0.457068,0.537405,-0.448009,-0.379898,-0.091709,-0.295800,0.074072,-0.186636,0.000000,0.000000,-9.810000,1.0
149398056,1686767222198369694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.126610,-0.139376,-0.029240,0.473890,0.527016,-0.457022,0.537413,-0.448757,-0.380502,-0.091385,-0.296010,0.074936,-0.182468,0.000000,0.000000,-9.810000,1.0
149399055,1686767222199368694,3edc41cb-c537-e828-8bf9-403e7c3afdfd,-0.127070,-0.139802,-0.029294,0.474159,0.527191,-0.457049,0.536982,-0.449344,-0.380957,-0.091526,-0.297254,0.076154,-0.182583,0.000000,0.000000,-9.810000,1.0
